Origin country (code),Origin country (name),Host country (code),Host country (name),Profession,Year from,Year to,Establishment,Type of decision,Pos/Neg/Neutral,Total,Recognition,Qualification/Training,Qualification level,Isco code 1,Isco label 1
SE,Sweden,DE,Germany,Secondary school teacher,2008,2008,Yes,Positive after adaptation period (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Nurse,2009,2009,Yes,Positive after adaptation period (general system),+,1,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
SE,Sweden,DE,Germany,Secondary school teacher,2018,2018,Yes,Positive after adaptation period (general system),+,3,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Secondary school teacher,2007,2007,Yes,Positive after adaptation period (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Secondary school teacher,2003,2004,Yes,Positive after adaptation period (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Secondary school teacher,2001,2002,Yes,Positive after adaptation period (general system),+,2,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Physiotherapist,1999,2000,Yes,Positive after adaptation period (general system),+,2,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Nurse,1999,2000,Yes,Positive after adaptation period (general system),+,12,Sectoral professions Annex V - automatic recognition,Specialist nurse training (national training requirements),,2221,Nursing professionals
SE,Sweden,DE,Germany,Physiotherapist,1997,1998,Yes,Positive after adaptation period (general system),+,3,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Doctor of Medicine,2019,2019,Yes,Positive after aptitude test (general system),+,3,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
SE,Sweden,DE,Germany,Doctor of Medicine,2020,2020,Yes,Positive after aptitude test (general system),+,6,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
SE,Sweden,DE,Germany,Auditor (other than financial),2017,2017,Yes,Positive after aptitude test (general system),+,3,Sectoral professions Annex V - automatic recognition,,,,
SE,Sweden,DE,Germany,Child care worker,2011,2011,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,5311,Child care workers
SE,Sweden,DE,Germany,Secondary school teacher,2011,2011,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Nursing Assistants and Health Care Assistants,2009,2009,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,,
SE,Sweden,DE,Germany,Secondary school teacher,2003,2004,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Lawyer/Barrister/Solicitor,2003,2004,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2611,Lawyers
SE,Sweden,DE,Germany,Secondary school teacher,2001,2002,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Physiotherapist,1999,2000,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Lawyer/Barrister/Solicitor,1997,1998,Yes,Positive after aptitude test (general system),+,1,Sectoral professions Annex V - automatic recognition,,,2611,Lawyers
SE,Sweden,DE,Germany,Doctor of Medicine,2023,2023,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
SE,Sweden,DE,Germany,Nurse,2019,2019,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
SE,Sweden,DE,Germany,Social worker,2023,2023,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,,,2635,Social work and counselling professionals
SE,Sweden,DE,Germany,Doctor of Medicine,2022,2022,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
SE,Sweden,DE,Germany,Nursing Assistants and Health Care Assistants,2021,2021,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,,,,
SE,Sweden,DE,Germany,Nurse,2021,2021,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
SE,Sweden,DE,Germany,Doctor of Medicine,2015,2015,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
SE,Sweden,DE,Germany,Secondary school teacher,2016,2016,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Occupational therapist,2012,2012,Yes,Positive Automatic General System (no compensation measures imposed),+,2,Sectoral professions Annex V - automatic recognition,,,2269,Health professionals not elsewhere classified
SE,Sweden,DE,Germany,Psychotherapist,2012,2012,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,2634,Psychologists
SE,Sweden,DE,Germany,Nursing Assistants and Health Care Assistants,2011,2011,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,,
SE,Sweden,DE,Germany,Hairdresser / Barber /Wig-maker,2010,2010,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,5141,Hairdressers
SE,Sweden,DE,Germany,Secondary school teacher,2011,2011,Yes,Positive Automatic General System (no compensation measures imposed),+,5,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Nursing Assistants and Health Care Assistants,2010,2010,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,,
SE,Sweden,DE,Germany,Secondary school teacher,2012,2012,Yes,Positive Automatic General System (no compensation measures imposed),+,4,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Nursing Assistants and Health Care Assistants,2008,2008,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,,
SE,Sweden,DE,Germany,Secondary school teacher,2008,2008,Yes,Positive Automatic General System (no compensation measures imposed),+,2,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Secondary school teacher,2018,2018,Yes,Positive Automatic General System (no compensation measures imposed),+,3,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Nurse,2009,2009,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
SE,Sweden,DE,Germany,Physiotherapist,2008,2008,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Physiotherapist,2007,2007,Yes,Positive Automatic General System (no compensation measures imposed),+,2,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Secondary school teacher,2007,2007,Yes,Positive Automatic General System (no compensation measures imposed),+,4,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Secondary school teacher,2005,2006,Yes,Positive Automatic General System (no compensation measures imposed),+,4,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Secondary school teacher,2003,2004,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,2330,Secondary education teachers
SE,Sweden,DE,Germany,Nurse,2003,2004,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,Specialist nurse training (national training requirements),,2221,Nursing professionals
SE,Sweden,DE,Germany,Speech and language therapist,2001,2002,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,2266,Audiologists and speech therapists
SE,Sweden,DE,Germany,Physiotherapist,1999,2000,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Engineer,1999,2000,Yes,Positive Automatic General System (no compensation measures imposed),+,1,Sectoral professions Annex V - automatic recognition,,,214,Engineering professionals (excluding electrotechnology)
SE,Sweden,DE,Germany,Physiotherapist,1997,1998,Yes,Positive Automatic General System (no compensation measures imposed),+,4,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
SE,Sweden,DE,Germany,Engineer,1997,1998,Yes,Positive Automatic General System (no compensation measures imposed),+,7,Sectoral professions Annex V - automatic recognition,,,214,Engineering professionals (excluding electrotechnology)
SI,Slovenia,DE,Germany,Joiner/Carpenter,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,3,Sectoral professions Annex V - automatic recognition,,,7115,Carpenters and joiners
SI,Slovenia,DE,Germany,Wooden furniture maker,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,3,Sectoral professions Annex V - automatic recognition,,,7522,Cabinet-makers and related workers
SI,Slovenia,DE,Germany,Painter-decorator,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,6,Sectoral professions Annex V - automatic recognition,,,7131,Painters and related workers
SI,Slovenia,DE,Germany,Air conditioning technician/Heating/Central heating technician/installer/repairer/Maintenance-Installation of ventilation equipment,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,3,Sectoral professions Annex V - automatic recognition,,,7127,Air conditioning and refrigeration mechanics
SI,Slovenia,DE,Germany,Tiler,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,3,Sectoral professions Annex V - automatic recognition,,,7122,Floor layers and tile setters
SI,Slovenia,DE,Germany,Manufacture and/or repair of precision instruments and measuring and controlling instruments,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,3,Sectoral professions Annex V - automatic recognition,,,7311,Precision-instrument makers and repairers
SI,Slovenia,DE,Germany,Electrician / Senior electrician /Specialised electrician,2023,2023,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,18,Sectoral professions Annex V - automatic recognition,,,7411,Building and related electricians
SI,Slovenia,DE,Germany,Manufacture and/or repair of precision instruments and measuring and controlling instruments,2021,2021,No,Declarations received by the host country (Art. 7.1)- except cases covered by Art. 7.4,0,3,Sectoral professions Annex V - automatic recognition,,,7311,Precision-instrument makers and repairers
